# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2008-04-08 18:23:17 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 05242300 MISSISSIPPI RIVER AT BRAINERD, MN
#    USGS 05270700 MISSISSIPPI RIVER AT ST. CLOUD, MN
#    USGS 05331000 MISSISSIPPI RIVER AT ST. PAUL, MN
#    USGS 05378500 MISSISSIPPI RIVER AT WINONA, MN
#    USGS 05389500 Mississippi River at McGregor, IA
#    USGS 05420500 Mississippi River at Clinton, IA
#    USGS 05587450 Mississippi River at Grafton, IL
#    USGS 07010000 Mississippi River at St. Louis, MO
#    USGS 07022000 Mississippi River at Thebes, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05242300
#    DD parameter statistic   Description
#    10   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	10_00060_00003	10_00060_00003_cd
USGS	07022000	1991-02-05	143000	A
USGS	07022000	1991-02-06	157000	A
USGS	07022000	1991-02-07	174000	A
USGS	07022000	1991-02-08	198000	A
USGS	07022000	1991-02-09	236000	A
USGS	07022000	1991-02-10	250000	A
USGS	07022000	1991-02-11	239000	A
USGS	07022000	1991-02-12	221000	A
USGS	07022000	1991-02-13	207000	A
USGS	07022000	1991-02-14	211000	A
USGS	07022000	1991-02-15	213000	A
USGS	07022000	1991-02-16	206000	A
USGS	07022000	1991-02-17	184000	A
USGS	07022000	1991-02-18	168000	A
USGS	07022000	1991-02-19	171000	A
USGS	07022000	1991-02-20	178000	A
USGS	07022000	1991-02-21	178000	A
USGS	07022000	1991-02-22	177000	A
USGS	07022000	1991-02-23	177000	A
USGS	07022000	1991-02-24	180000	A
USGS	07022000	1991-02-25	178000	A
USGS	07022000	1991-02-26	169000	A
USGS	07022000	1991-02-27	161000	A
USGS	07022000	1991-02-28	159000	A
USGS	07022000	1991-03-01	155000	A
USGS	07022000	1991-03-02	155000	A
USGS	07022000	1991-03-03	156000	A
USGS	07022000	1991-03-04	158000	A
USGS	07022000	1991-03-05	179000	A
USGS	07022000	1991-03-06	223000	A
USGS	07022000	1991-03-07	235000	A
USGS	07022000	1991-03-08	229000	A
USGS	07022000	1991-03-09	198000	A
USGS	07022000	1991-03-10	175000	A
USGS	07022000	1991-03-11	173000	A
USGS	07022000	1991-03-12	171000	A
USGS	07022000	1991-03-13	163000	A
USGS	07022000	1991-03-14	164000	A
USGS	07022000	1991-03-15	177000	A
USGS	07022000	1991-03-16	190000	A
USGS	07022000	1991-03-17	192000	A
USGS	07022000	1991-03-18	200000	A
USGS	07022000	1991-03-19	225000	A
USGS	07022000	1991-03-20	240000	A
USGS	07022000	1991-03-21	242000	A
USGS	07022000	1991-03-22	265000	A
USGS	07022000	1991-03-23	295000	A
USGS	07022000	1991-03-24	301000	A
USGS	07022000	1991-03-25	295000	A
USGS	07022000	1991-03-26	283000	A
USGS	07022000	1991-03-27	282000	A
USGS	07022000	1991-03-28	283000	A
USGS	07022000	1991-03-29	282000	A
USGS	07022000	1991-03-30	285000	A
USGS	07022000	1991-03-31	296000	A
USGS	07022000	1991-04-01	312000	A
USGS	07022000	1991-04-02	319000	A
USGS	07022000	1991-04-03	314000	A
USGS	07022000	1991-04-04	310000	A
USGS	07022000	1991-04-05	308000	A
USGS	07022000	1991-04-06	304000	A
USGS	07022000	1991-04-07	302000	A
USGS	07022000	1991-04-08	300000	A
USGS	07022000	1991-04-09	297000	A
USGS	07022000	1991-04-10	291000	A
USGS	07022000	1991-04-11	285000	A
USGS	07022000	1991-04-12	279000	A
USGS	07022000	1991-04-13	280000	A
USGS	07022000	1991-04-14	296000	A
USGS	07022000	1991-04-15	308000	A
USGS	07022000	1991-04-16	313000	A
USGS	07022000	1991-04-17	357000	A
USGS	07022000	1991-04-18	386000	A
USGS	07022000	1991-04-19	395000	A
USGS	07022000	1991-04-20	404000	A
USGS	07022000	1991-04-21	418000	A
USGS	07022000	1991-04-22	438000	A
USGS	07022000	1991-04-23	451000	A
USGS	07022000	1991-04-24	456000	A
USGS	07022000	1991-04-25	451000	A
USGS	07022000	1991-04-26	433000	A
USGS	07022000	1991-04-27	408000	A
USGS	07022000	1991-04-28	386000	A
USGS	07022000	1991-04-29	373000	A
USGS	07022000	1991-04-30	364000	A
USGS	07022000	1991-05-01	359000	A
USGS	07022000	1991-05-02	367000	A
USGS	07022000	1991-05-03	381000	A
USGS	07022000	1991-05-04	382000	A
USGS	07022000	1991-05-05	377000	A
USGS	07022000	1991-05-06	380000	A
USGS	07022000	1991-05-07	392000	A
USGS	07022000	1991-05-08	416000	A
USGS	07022000	1991-05-09	434000	A
USGS	07022000	1991-05-10	439000	A
USGS	07022000	1991-05-11	436000	A
USGS	07022000	1991-05-12	424000	A
USGS	07022000	1991-05-13	411000	A
USGS	07022000	1991-05-14	390000	A
USGS	07022000	1991-05-15	372000	A
USGS	07022000	1991-05-16	380000	A
USGS	07022000	1991-05-17	389000	A
USGS	07022000	1991-05-18	390000	A
USGS	07022000	1991-05-19	386000	A
USGS	07022000	1991-05-20	380000	A
USGS	07022000	1991-05-21	370000	A
USGS	07022000	1991-05-22	354000	A
USGS	07022000	1991-05-23	345000	A
USGS	07022000	1991-05-24	343000	A
USGS	07022000	1991-05-25	342000	A
USGS	07022000	1991-05-26	343000	A
USGS	07022000	1991-05-27	352000	A
USGS	07022000	1991-05-28	380000	A
USGS	07022000	1991-05-29	404000	A
USGS	07022000	1991-05-30	415000	A
USGS	07022000	1991-05-31	418000	A
USGS	07022000	1991-06-01	417000	A
USGS	07022000	1991-06-02	417000	A
USGS	07022000	1991-06-03	409000	A
USGS	07022000	1991-06-04	402000	A
USGS	07022000	1991-06-05	403000	A
USGS	07022000	1991-06-06	397000	A
USGS	07022000	1991-06-07	382000	A
USGS	07022000	1991-06-08	372000	A
USGS	07022000	1991-06-09	362000	A
USGS	07022000	1991-06-10	350000	A
USGS	07022000	1991-06-11	344000	A
USGS	07022000	1991-06-12	345000	A
USGS	07022000	1991-06-13	339000	A
USGS	07022000	1991-06-14	331000	A
USGS	07022000	1991-06-15	326000	A
USGS	07022000	1991-06-16	323000	A
USGS	07022000	1991-06-17	324000	A
USGS	07022000	1991-06-18	322000	A
USGS	07022000	1991-06-19	320000	A
USGS	07022000	1991-06-20	332000	A
USGS	07022000	1991-06-21	340000	A
USGS	07022000	1991-06-22	335000	A
USGS	07022000	1991-06-23	327000	A
USGS	07022000	1991-06-24	315000	A
USGS	07022000	1991-06-25	304000	A
USGS	07022000	1991-06-26	294000	A
USGS	07022000	1991-06-27	286000	A
USGS	07022000	1991-06-28	282000	A
USGS	07022000	1991-06-29	272000	A
USGS	07022000	1991-06-30	256000	A
USGS	07022000	1991-07-01	245000	A
USGS	07022000	1991-07-02	239000	A
USGS	07022000	1991-07-03	235000	A
USGS	07022000	1991-07-04	231000	A
USGS	07022000	1991-07-05	226000	A
USGS	07022000	1991-07-06	218000	A
USGS	07022000	1991-07-07	207000	A
USGS	07022000	1991-07-08	198000	A
USGS	07022000	1991-07-09	195000	A
USGS	07022000	1991-07-10	190000	A
USGS	07022000	1991-07-11	202000	A
USGS	07022000	1991-07-12	233000	A
USGS	07022000	1991-07-13	260000	A
USGS	07022000	1991-07-14	259000	A
USGS	07022000	1991-07-15	238000	A
USGS	07022000	1991-07-16	232000	A
USGS	07022000	1991-07-17	230000	A
USGS	07022000	1991-07-18	213000	A
USGS	07022000	1991-07-19	204000	A
USGS	07022000	1991-07-20	195000	A
USGS	07022000	1991-07-21	186000	A
USGS	07022000	1991-07-22	176000	A
USGS	07022000	1991-07-23	169000	A
USGS	07022000	1991-07-24	163000	A
USGS	07022000	1991-07-25	159000	A
USGS	07022000	1991-07-26	158000	A
USGS	07022000	1991-07-27	160000	A
USGS	07022000	1991-07-28	162000	A
USGS	07022000	1991-07-29	161000	A
USGS	07022000	1991-07-30	158000	A
USGS	07022000	1991-07-31	156000	A
USGS	07022000	1991-08-01	151000	A
USGS	07022000	1991-08-02	144000	A
USGS	07022000	1991-08-03	138000	A
USGS	07022000	1991-08-04	136000	A
USGS	07022000	1991-08-05	129000	A
USGS	07022000	1991-08-06	122000	A
USGS	07022000	1991-08-07	121000	A
USGS	07022000	1991-08-08	125000	A
USGS	07022000	1991-08-09	133000	A
USGS	07022000	1991-08-10	137000	A
USGS	07022000	1991-08-11	135000	A
USGS	07022000	1991-08-12	133000	A
USGS	07022000	1991-08-13	132000	A
USGS	07022000	1991-08-14	134000	A
USGS	07022000	1991-08-15	137000	A
USGS	07022000	1991-08-16	139000	A
USGS	07022000	1991-08-17	138000	A
USGS	07022000	1991-08-18	136000	A
USGS	07022000	1991-08-19	136000	A
USGS	07022000	1991-08-20	134000	A
USGS	07022000	1991-08-21	130000	A
USGS	07022000	1991-08-22	121000	A
USGS	07022000	1991-08-23	118000	A
USGS	07022000	1991-08-24	118000	A
USGS	07022000	1991-08-25	116000	A
USGS	07022000	1991-08-26	114000	A
USGS	07022000	1991-08-27	109000	A
USGS	07022000	1991-08-28	106000	A
USGS	07022000	1991-08-29	103000	A
USGS	07022000	1991-08-30	96800	A
USGS	07022000	1991-08-31	92400	A
USGS	07022000	1991-09-01	93500	A
USGS	07022000	1991-09-02	96800	A
USGS	07022000	1991-09-03	96500	A
USGS	07022000	1991-09-04	93000	A
USGS	07022000	1991-09-05	92600	A
USGS	07022000	1991-09-06	92200	A
USGS	07022000	1991-09-07	88900	A
USGS	07022000	1991-09-08	83200	A
USGS	07022000	1991-09-09	79300	A
USGS	07022000	1991-09-10	79200	A
USGS	07022000	1991-09-11	81300	A
USGS	07022000	1991-09-12	86800	A
USGS	07022000	1991-09-13	92100	A
USGS	07022000	1991-09-14	97700	A
USGS	07022000	1991-09-15	107000	A
USGS	07022000	1991-09-16	111000	A
USGS	07022000	1991-09-17	115000	A
USGS	07022000	1991-09-18	118000	A
USGS	07022000	1991-09-19	122000	A
USGS	07022000	1991-09-20	128000	A
USGS	07022000	1991-09-21	133000	A
USGS	07022000	1991-09-22	133000	A
USGS	07022000	1991-09-23	133000	A
USGS	07022000	1991-09-24	133000	A
USGS	07022000	1991-09-25	133000	A
USGS	07022000	1991-09-26	134000	A
USGS	07022000	1991-09-27	133000	A
USGS	07022000	1991-09-28	131000	A
USGS	07022000	1991-09-29	129000	A
USGS	07022000	1991-09-30	129000	A
USGS	07022000	1991-10-01	125000	A
USGS	07022000	1991-10-02	117000	A
USGS	07022000	1991-10-03	115000	A
USGS	07022000	1991-10-04	116000	A
USGS	07022000	1991-10-05	118000	A
USGS	07022000	1991-10-06	136000	A
USGS	07022000	1991-10-07	162000	A
USGS	07022000	1991-10-08	152000	A
USGS	07022000	1991-10-09	143000	A
USGS	07022000	1991-10-10	142000	A
USGS	07022000	1991-10-11	138000	A
USGS	07022000	1991-10-12	132000	A
USGS	07022000	1991-10-13	122000	A
USGS	07022000	1991-10-14	114000	A
USGS	07022000	1991-10-15	105000	A
USGS	07022000	1991-10-16	97400	A
USGS	07022000	1991-10-17	94200	A
USGS	07022000	1991-10-18	91000	A
USGS	07022000	1991-10-19	89100	A
USGS	07022000	1991-10-20	87700	A
USGS	07022000	1991-10-21	88400	A
USGS	07022000	1991-10-22	89200	A
USGS	07022000	1991-10-23	88800	A
USGS	07022000	1991-10-24	88000	A
USGS	07022000	1991-10-25	89300	A
USGS	07022000	1991-10-26	90400	A
USGS	07022000	1991-10-27	99300	A
USGS	07022000	1991-10-28	105000	A
USGS	07022000	1991-10-29	113000	A
USGS	07022000	1991-10-30	124000	A
USGS	07022000	1991-10-31	135000	A
USGS	07022000	1991-11-01	132000	A
USGS	07022000	1991-11-02	136000	A
USGS	07022000	1991-11-03	145000	A
USGS	07022000	1991-11-04	147000	A
USGS	07022000	1991-11-05	152000	A
USGS	07022000	1991-11-06	154000	A
USGS	07022000	1991-11-07	163000	A
USGS	07022000	1991-11-08	175000	A
USGS	07022000	1991-11-09	174000	A
USGS	07022000	1991-11-10	165000	A
USGS	07022000	1991-11-11	160000	A
USGS	07022000	1991-11-12	157000	A
USGS	07022000	1991-11-13	152000	A
USGS	07022000	1991-11-14	147000	A
USGS	07022000	1991-11-15	148000	A
USGS	07022000	1991-11-16	150000	A
USGS	07022000	1991-11-17	148000	A
USGS	07022000	1991-11-18	141000	A
USGS	07022000	1991-11-19	140000	A
USGS	07022000	1991-11-20	168000	A
USGS	07022000	1991-11-21	193000	A
USGS	07022000	1991-11-22	197000	A
USGS	07022000	1991-11-23	195000	A
USGS	07022000	1991-11-24	201000	A
USGS	07022000	1991-11-25	206000	A
USGS	07022000	1991-11-26	196000	A
USGS	07022000	1991-11-27	195000	A
USGS	07022000	1991-11-28	206000	A
USGS	07022000	1991-11-29	202000	A
USGS	07022000	1991-11-30	193000	A
USGS	07022000	1991-12-01	191000	A
USGS	07022000	1991-12-02	202000	A
USGS	07022000	1991-12-03	232000	A
USGS	07022000	1991-12-04	242000	A
USGS	07022000	1991-12-05	239000	A
USGS	07022000	1991-12-06	227000	A
USGS	07022000	1991-12-07	213000	A
USGS	07022000	1991-12-08	191000	A
USGS	07022000	1991-12-09	175000	A
USGS	07022000	1991-12-10	171000	A
USGS	07022000	1991-12-11	170000	A
USGS	07022000	1991-12-12	180000	A
USGS	07022000	1991-12-13	187000	A
USGS	07022000	1991-12-14	191000	A
USGS	07022000	1991-12-15	200000	A
USGS	07022000	1991-12-16	213000	A
USGS	07022000	1991-12-17	215000	A
USGS	07022000	1991-12-18	216000	A
USGS	07022000	1991-12-19	221000	A
USGS	07022000	1991-12-20	223000	A
USGS	07022000	1991-12-21	218000	A
USGS	07022000	1991-12-22	219000	A
USGS	07022000	1991-12-23	231000	A
USGS	07022000	1991-12-24	229000	A
USGS	07022000	1991-12-25	218000	A
USGS	07022000	1991-12-26	220000	A
USGS	07022000	1991-12-27	226000	A
USGS	07022000	1991-12-28	232000	A
USGS	07022000	1991-12-29	240000	A
USGS	07022000	1991-12-30	241000	A
USGS	07022000	1991-12-31	226000	A
USGS	07022000	1992-01-01	205000	A
USGS	07022000	1992-01-02	188000	A
USGS	07022000	1992-01-03	182000	A
USGS	07022000	1992-01-04	175000	A
USGS	07022000	1992-01-05	166000	A
USGS	07022000	1992-01-06	161000	A
USGS	07022000	1992-01-07	155000	A
USGS	07022000	1992-01-08	158000	A
USGS	07022000	1992-01-09	161000	A
USGS	07022000	1992-01-10	163000	A
USGS	07022000	1992-01-11	162000	A
USGS	07022000	1992-01-12	160000	A
USGS	07022000	1992-01-13	162000	A
USGS	07022000	1992-01-14	165000	A
USGS	07022000	1992-01-15	168000	A
USGS	07022000	1992-01-16	165000	A
USGS	07022000	1992-01-17	162000	A
USGS	07022000	1992-01-18	152000	A
USGS	07022000	1992-01-19	138000	A
USGS	07022000	1992-01-20	125000	A
USGS	07022000	1992-01-21	112000	A
USGS	07022000	1992-01-22	106000	A
USGS	07022000	1992-01-23	111000	A
USGS	07022000	1992-01-24	117000	A
USGS	07022000	1992-01-25	123000	A
USGS	07022000	1992-01-26	122000	A
USGS	07022000	1992-01-27	126000	A
USGS	07022000	1992-01-28	136000	A
USGS	07022000	1992-01-29	145000	A
USGS	07022000	1992-01-30	145000	A
USGS	07022000	1992-01-31	142000	A
USGS	07022000	1992-02-01	142000	A
USGS	07022000	1992-02-02	141000	A
USGS	07022000	1992-02-03	140000	A
USGS	07022000	1992-02-04	138000	A
USGS	07022000	1992-02-05	134000	A
USGS	07022000	1992-02-06	130000	A
USGS	07022000	1992-02-07	127000	A
USGS	07022000	1992-02-08	128000	A
USGS	07022000	1992-02-09	131000	A
USGS	07022000	1992-02-10	137000	A
USGS	07022000	1992-02-11	138000	A
USGS	07022000	1992-02-12	138000	A
USGS	07022000	1992-02-13	133000	A
USGS	07022000	1992-02-14	128000	A
USGS	07022000	1992-02-15	128000	A
USGS	07022000	1992-02-16	129000	A
USGS	07022000	1992-02-17	145000	A
USGS	07022000	1992-02-18	176000	A
USGS	07022000	1992-02-19	183000	A
USGS	07022000	1992-02-20	186000	A
USGS	07022000	1992-02-21	194000	A
USGS	07022000	1992-02-22	204000	A
USGS	07022000	1992-02-23	233000	A
USGS	07022000	1992-02-24	248000	A
USGS	07022000	1992-02-25	237000	A
USGS	07022000	1992-02-26	217000	A
USGS	07022000	1992-02-27	205000	A
USGS	07022000	1992-02-28	206000	A
USGS	07022000	1992-02-29	205000	A
USGS	07022000	1992-03-01	200000	A
USGS	07022000	1992-03-02	193000	A
USGS	07022000	1992-03-03	184000	A
USGS	07022000	1992-03-04	170000	A
USGS	07022000	1992-03-05	161000	A
USGS	07022000	1992-03-06	160000	A
USGS	07022000	1992-03-07	163000	A
USGS	07022000	1992-03-08	174000	A
USGS	07022000	1992-03-09	184000	A
USGS	07022000	1992-03-10	192000	A
USGS	07022000	1992-03-11	203000	A
USGS	07022000	1992-03-12	214000	A
USGS	07022000	1992-03-13	231000	A
USGS	07022000	1992-03-14	246000	A
USGS	07022000	1992-03-15	250000	A
USGS	07022000	1992-03-16	250000	A
USGS	07022000	1992-03-17	248000	A
USGS	07022000	1992-03-18	247000	A
USGS	07022000	1992-03-19	252000	A
USGS	07022000	1992-03-20	262000	A
USGS	07022000	1992-03-21	274000	A
USGS	07022000	1992-03-22	287000	A
USGS	07022000	1992-03-23	313000	A
USGS	07022000	1992-03-24	340000	A
USGS	07022000	1992-03-25	334000	A
USGS	07022000	1992-03-26	313000	A
USGS	07022000	1992-03-27	300000	A
USGS	07022000	1992-03-28	290000	A
USGS	07022000	1992-03-29	278000	A
USGS	07022000	1992-03-30	270000	A
USGS	07022000	1992-03-31	283000	A
USGS	07022000	1992-04-01	299000	A
USGS	07022000	1992-04-02	303000	A
USGS	07022000	1992-04-03	295000	A
USGS	07022000	1992-04-04	290000	A
USGS	07022000	1992-04-05	283000	A
USGS	07022000	1992-04-06	266000	A
USGS	07022000	1992-04-07	252000	A
USGS	07022000	1992-04-08	238000	A
USGS	07022000	1992-04-09	224000	A
USGS	07022000	1992-04-10	219000	A
USGS	07022000	1992-04-11	220000	A
USGS	07022000	1992-04-12	217000	A
USGS	07022000	1992-04-13	213000	A
USGS	07022000	1992-04-14	201000	A
USGS	07022000	1992-04-15	200000	A
USGS	07022000	1992-04-16	206000	A
USGS	07022000	1992-04-17	220000	A
USGS	07022000	1992-04-18	232000	A
USGS	07022000	1992-04-19	245000	A
USGS	07022000	1992-04-20	275000	A
USGS	07022000	1992-04-21	323000	A
USGS	07022000	1992-04-22	342000	A
USGS	07022000	1992-04-23	364000	A
USGS	07022000	1992-04-24	402000	A
USGS	07022000	1992-04-25	423000	A
USGS	07022000	1992-04-26	417000	A
USGS	07022000	1992-04-27	405000	A
USGS	07022000	1992-04-28	393000	A
USGS	07022000	1992-04-29	379000	A
USGS	07022000	1992-04-30	366000	A
USGS	07022000	1992-05-01	355000	A
USGS	07022000	1992-05-02	345000	A
USGS	07022000	1992-05-03	334000	A
USGS	07022000	1992-05-04	327000	A
USGS	07022000	1992-05-05	321000	A
USGS	07022000	1992-05-06	312000	A
USGS	07022000	1992-05-07	305000	A
USGS	07022000	1992-05-08	296000	A
USGS	07022000	1992-05-09	288000	A
USGS	07022000	1992-05-10	277000	A
USGS	07022000	1992-05-11	264000	A
USGS	07022000	1992-05-12	248000	A
USGS	07022000	1992-05-13	235000	A
USGS	07022000	1992-05-14	219000	A
USGS	07022000	1992-05-15	204000	A
USGS	07022000	1992-05-16	192000	A
USGS	07022000	1992-05-17	183000	A
USGS	07022000	1992-05-18	168000	A
USGS	07022000	1992-05-19	159000	A
USGS	07022000	1992-05-20	151000	A
USGS	07022000	1992-05-21	149000	A
USGS	07022000	1992-05-22	149000	A
USGS	07022000	1992-05-23	156000	A
USGS	07022000	1992-05-24	165000	A
USGS	07022000	1992-05-25	172000	A
USGS	07022000	1992-05-26	178000	A
USGS	07022000	1992-05-27	180000	A
USGS	07022000	1992-05-28	176000	A
USGS	07022000	1992-05-29	170000	A
USGS	07022000	1992-05-30	165000	A
USGS	07022000	1992-05-31	157000	A
USGS	07022000	1992-06-01	149000	A
USGS	07022000	1992-06-02	146000	A
USGS	07022000	1992-06-03	145000	A
USGS	07022000	1992-06-04	143000	A
USGS	07022000	1992-06-05	142000	A
USGS	07022000	1992-06-06	137000	A
USGS	07022000	1992-06-07	134000	A
USGS	07022000	1992-06-08	134000	A
USGS	07022000	1992-06-09	132000	A
USGS	07022000	1992-06-10	133000	A
USGS	07022000	1992-06-11	131000	A
USGS	07022000	1992-06-12	125000	A
USGS	07022000	1992-06-13	123000	A
USGS	07022000	1992-06-14	126000	A
USGS	07022000	1992-06-15	128000	A
USGS	07022000	1992-06-16	126000	A
USGS	07022000	1992-06-17	121000	A
USGS	07022000	1992-06-18	115000	A
USGS	07022000	1992-06-19	120000	A
USGS	07022000	1992-06-20	133000	A
USGS	07022000	1992-06-21	135000	A
USGS	07022000	1992-06-22	133000	A
USGS	07022000	1992-06-23	135000	A
USGS	07022000	1992-06-24	144000	A
USGS	07022000	1992-06-25	149000	A
USGS	07022000	1992-06-26	147000	A
USGS	07022000	1992-06-27	149000	A
USGS	07022000	1992-06-28	150000	A
USGS	07022000	1992-06-29	148000	A
USGS	07022000	1992-06-30	142000	A
USGS	07022000	1992-07-01	131000	A
USGS	07022000	1992-07-02	123000	A
USGS	07022000	1992-07-03	122000	A
USGS	07022000	1992-07-04	129000	A
USGS	07022000	1992-07-05	146000	A
USGS	07022000	1992-07-06	152000	A
USGS	07022000	1992-07-07	140000	A
USGS	07022000	1992-07-08	134000	A
USGS	07022000	1992-07-09	137000	A
USGS	07022000	1992-07-10	141000	A
USGS	07022000	1992-07-11	156000	A
USGS	07022000	1992-07-12	177000	A
USGS	07022000	1992-07-13	185000	A
USGS	07022000	1992-07-14	188000	A
USGS	07022000	1992-07-15	193000	A
USGS	07022000	1992-07-16	199000	A
USGS	07022000	1992-07-17	247000	A
USGS	07022000	1992-07-18	326000	A
USGS	07022000	1992-07-19	335000	A
USGS	07022000	1992-07-20	315000	A
USGS	07022000	1992-07-21	303000	A
USGS	07022000	1992-07-22	290000	A
USGS	07022000	1992-07-23	280000	A
USGS	07022000	1992-07-24	278000	A
USGS	07022000	1992-07-25	275000	A
USGS	07022000	1992-07-26	268000	A
USGS	07022000	1992-07-27	265000	A
USGS	07022000	1992-07-28	288000	A
USGS	07022000	1992-07-29	331000	A
USGS	07022000	1992-07-30	371000	A
USGS	07022000	1992-07-31	375000	A
USGS	07022000	1992-08-01	362000	A
USGS	07022000	1992-08-02	348000	A
USGS	07022000	1992-08-03	356000	A
USGS	07022000	1992-08-04	370000	A
USGS	07022000	1992-08-05	354000	A
USGS	07022000	1992-08-06	321000	A
USGS	07022000	1992-08-07	299000	A
USGS	07022000	1992-08-08	283000	A
USGS	07022000	1992-08-09	270000	A
USGS	07022000	1992-08-10	264000	A
USGS	07022000	1992-08-11	257000	A
USGS	07022000	1992-08-12	262000	A
USGS	07022000	1992-08-13	254000	A
USGS	07022000	1992-08-14	235000	A
USGS	07022000	1992-08-15	217000	A
USGS	07022000	1992-08-16	204000	A
USGS	07022000	1992-08-17	192000	A
USGS	07022000	1992-08-18	182000	A
USGS	07022000	1992-08-19	176000	A
USGS	07022000	1992-08-20	169000	A
USGS	07022000	1992-08-21	163000	A
USGS	07022000	1992-08-22	156000	A
USGS	07022000	1992-08-23	149000	A
USGS	07022000	1992-08-24	142000	A
USGS	07022000	1992-08-25	134000	A
USGS	07022000	1992-08-26	122000	A
USGS	07022000	1992-08-27	111000	A
USGS	07022000	1992-08-28	106000	A
USGS	07022000	1992-08-29	112000	A
USGS	07022000	1992-08-30	123000	A
USGS	07022000	1992-08-31	121000	A
USGS	07022000	1992-09-01	111000	A
USGS	07022000	1992-09-02	104000	A
USGS	07022000	1992-09-03	98000	A
USGS	07022000	1992-09-04	97000	A
USGS	07022000	1992-09-05	97600	A
USGS	07022000	1992-09-06	105000	A
USGS	07022000	1992-09-07	109000	A
USGS	07022000	1992-09-08	115000	A
USGS	07022000	1992-09-09	128000	A
USGS	07022000	1992-09-10	135000	A
USGS	07022000	1992-09-11	153000	A
USGS	07022000	1992-09-12	189000	A
USGS	07022000	1992-09-13	218000	A
USGS	07022000	1992-09-14	220000	A
USGS	07022000	1992-09-15	204000	A
USGS	07022000	1992-09-16	187000	A
USGS	07022000	1992-09-17	168000	A
USGS	07022000	1992-09-18	163000	A
USGS	07022000	1992-09-19	178000	A
USGS	07022000	1992-09-20	194000	A
USGS	07022000	1992-09-21	221000	A
USGS	07022000	1992-09-22	247000	A
USGS	07022000	1992-09-23	257000	A
USGS	07022000	1992-09-24	260000	A
USGS	07022000	1992-09-25	259000	A
USGS	07022000	1992-09-26	245000	A
USGS	07022000	1992-09-27	234000	A
USGS	07022000	1992-09-28	227000	A
USGS	07022000	1992-09-29	219000	A
USGS	07022000	1992-09-30	209000	A
USGS	07022000	1992-10-01	196000	A
USGS	07022000	1992-10-02	180000	A
USGS	07022000	1992-10-03	162000	A
USGS	07022000	1992-10-04	143000	A
USGS	07022000	1992-10-05	133000	A
USGS	07022000	1992-10-06	129000	A
USGS	07022000	1992-10-07	124000	A
USGS	07022000	1992-10-08	119000	A
USGS	07022000	1992-10-09	114000	A
USGS	07022000	1992-10-10	111000	A
USGS	07022000	1992-10-11	114000	A
USGS	07022000	1992-10-12	112000	A
USGS	07022000	1992-10-13	112000	A
USGS	07022000	1992-10-14	115000	A
USGS	07022000	1992-10-15	124000	A
USGS	07022000	1992-10-16	149000	A
USGS	07022000	1992-10-17	163000	A
USGS	07022000	1992-10-18	167000	A
USGS	07022000	1992-10-19	168000	A
USGS	07022000	1992-10-20	162000	A
USGS	07022000	1992-10-21	157000	A
USGS	07022000	1992-10-22	155000	A
USGS	07022000	1992-10-23	150000	A
USGS	07022000	1992-10-24	145000	A
USGS	07022000	1992-10-25	139000	A
USGS	07022000	1992-10-26	134000	A
USGS	07022000	1992-10-27	128000	A
USGS	07022000	1992-10-28	122000	A
USGS	07022000	1992-10-29	120000	A
USGS	07022000	1992-10-30	119000	A
USGS	07022000	1992-10-31	115000	A
USGS	07022000	1992-11-01	114000	A
USGS	07022000	1992-11-02	115000	A
USGS	07022000	1992-11-03	117000	A
USGS	07022000	1992-11-04	122000	A
USGS	07022000	1992-11-05	129000	A
USGS	07022000	1992-11-06	133000	A
USGS	07022000	1992-11-07	148000	A
USGS	07022000	1992-11-08	167000	A
USGS	07022000	1992-11-09	179000	A
USGS	07022000	1992-11-10	184000	A
USGS	07022000	1992-11-11	186000	A
USGS	07022000	1992-11-12	212000	A
USGS	07022000	1992-11-13	242000	A
USGS	07022000	1992-11-14	255000	A
USGS	07022000	1992-11-15	281000	A
USGS	07022000	1992-11-16	287000	A
USGS	07022000	1992-11-17	264000	A
USGS	07022000	1992-11-18	238000	A
USGS	07022000	1992-11-19	222000	A
USGS	07022000	1992-11-20	215000	A
USGS	07022000	1992-11-21	226000	A
USGS	07022000	1992-11-22	268000	A
USGS	07022000	1992-11-23	377000	A
USGS	07022000	1992-11-24	442000	A
USGS	07022000	1992-11-25	476000	A
USGS	07022000	1992-11-26	493000	A
USGS	07022000	1992-11-27	492000	A
USGS	07022000	1992-11-28	478000	A
